"","ds","dep_var","trend","season","holiday","tv_S","ooh_S","print_S","facebook_S","intercept","depVarHat","solID","cluster","top_sol"
"2207",2016-02-29,1510391.66666667,1741038.12416458,-124717.827748228,0,1.92849793218092,0.00194969183725988,3.26639631055958e-05,0.659290937411392,0,1616322.88618758,"1_45_4",1,TRUE
"2208",2016-03-07,1588840,1742211.51392421,-218278.650258329,0,1.08443525775527,0.000371114405916995,2.91352579154539,0.0244645783563115,0,1523936.88646262,"1_45_4",1,TRUE
"2209",2016-03-14,1605990,1743384.90368383,-318594.231846178,0,1.17249771938296,1.21769989456258,0.0797715644760977,0.000852057244680403,0,1424793.14265889,"1_45_4",1,TRUE
"2210",2016-03-21,1356010,1744558.29344346,-396795.678460512,17799.3105215198,0.633356340430649,0.257095061831052,0.00157251906002284,2.96079782334222e-05,0,1365562.817558,"1_45_4",1,TRUE
"2211",2016-03-28,2103936.66666667,1745731.68320309,-433607.012087864,734617.181910203,0.332778862730822,2.26114654082586,2.04520524988276,3.81117860276302,0,2046750.30333468,"1_45_4",1,TRUE
"2212",2016-04-04,1120835,1746905.07296271,-460617.492037704,0,0.172226187747002,0.526772768168267,0.0500342376759793,0.216058524365996,0,1286288.54601673,"1_45_4",1,TRUE
"2213",2016-04-11,1141140,1748078.46272234,-532067.175227874,0,0.0884253218733544,2.39481954011079,0.000983423925002047,0.00766705740467399,0,1216013.77938981,"1_45_4",1,TRUE
"2214",2016-04-18,1166880,1749251.85153668,-647732.378644459,0,0.214618469849289,0.56540519834708,1.92362506102706e-05,0.598510184049209,0,1101520.85144531,"1_45_4",1,TRUE
"2215",2016-04-25,888806.666666667,1750425.24035103,-729784.968475976,220130.82416688,0.11042236155507,0.112767657539877,3.7623485429331e-07,0.0220708743716067,0,1240771.3413032,"1_45_4",1,TRUE
"2216",2016-05-02,898873.333333333,1751598.62916537,-703916.592661391,-71667.523215782,0.0565207109641575,0.0216591510046659,1.69223882383677,0.000768510854683824,0,976016.284475393,"1_45_4",1,TRUE
"2217",2016-05-09,889373.333333334,1752772.01797971,-599322.502948383,0,0.0288538838317761,1.48108044157406,0.0396815525253216,2.6704624940928e-05,0,1153451.06467391,"1_45_4",1,TRUE
"2218",2016-05-16,1915375,1753945.40679406,-538927.452088573,414376.211412345,0.0147099040906377,0.320280270959813,0.000779146946361961,1.42476413771603,0,1629395.92665129,"1_45_4",1,TRUE
"2219",2016-05-23,1006845,1755118.7956084,-612720.090110166,0,0.00749399722943936,4.27203619340478,1.52401882230951e-05,0.0573985854613769,0,1142403.04244225,"1_45_4",1,TRUE
"2220",2016-05-30,869198.333333334,1756292.18349556,-773793.366271861,0,0.00381648260191469,1.24298033622046,2.98077201488027e-07,0.00200547990140357,0,982500.066026292,"1_45_4",1,TRUE
"2221",2016-06-06,727250,1757465.57138271,-882209.35991559,0,0.00194327658851374,0.263029855667167,5.82997313302311e-09,6.9695807138659e-05,0,875256.476509956,"1_45_4",1,TRUE
"2222",2016-06-13,753730,1758638.95926987,-851655.594101991,0,0.000989386562144555,0.0511478590517605,1.14026116684597e-10,2.42166370598678e-06,0,906983.417307546,"1_45_4",1,TRUE
"2223",2016-06-20,999196.666666667,1759812.34715703,-731080.944440948,0,0.270103608767277,4.13258195288587,2.23019128600011e-12,0.665703999924706,0,1028736.47110564,"1_45_4",1,TRUE
"2224",2016-06-27,845843.333333333,1760985.73504418,-630947.742594226,0,0.139353384762674,1.18200080490283,4.36194208547327e-14,0.0247188920097729,0,1130039.33852304,"1_45_4",1,TRUE
"2225",2016-07-04,1126016.66666667,1762159.12293134,-589737.464727527,0,0.238934129308707,0.248760161869994,0.213200605097751,0.000860935715681346,0,1172422.35995965,"1_45_4",1,TRUE
"2226",2016-07-11,1140978.33333333,1763332.5108185,-543355.776689498,0,0.12308138548775,0.0483159858313628,0.00425893022116092,2.99165202063506e-05,0,1219976.90981522,"1_45_4",1,TRUE
"2227",2016-07-18,1242656.66666667,1764505.89845845,-426863.599461266,0,0.0875810948621205,7.51157017815988,0.197389510756798,1.33291528408863,0,1337651.42845325,"1_45_4",1,TRUE
"2228",2016-07-25,1293483.33333333,1765679.28609839,-272089.076714898,0,0.0447787119230147,3.64871641822229,0.00393685206850907,0.0531519557238123,0,1493593.95996743,"1_45_4",1,TRUE
"2229",2016-08-01,1484843.33333333,1766852.67373834,-173473.837699916,0,0.554123190993968,5.95079973030131,7.70290497146402e-05,2.78668999632649,0,1593388.12772837,"1_45_4",1,TRUE
"2230",2016-08-08,1485698.33333333,1768026.06137829,-165059.795486068,0,0.28998394455036,2.18561694357038,0.0023121671590552,0.132454722951375,0,1602968.87626,"1_45_4",1,TRUE
"2231",2016-08-15,1556608.33333333,1769199.44901823,-167283.735632415,0,0.846924946470047,0.505393440064473,4.5233008294614e-05,0.147614143880968,0,1601917.21336358,"1_45_4",1,TRUE
"2232",2016-08-22,1391206.66666667,1770372.83665818,-76280.1412063099,0,0.449860214662503,0.100287883964649,2.1305074300364,0.0710549279244166,0,1694095.44716233,"1_45_4",1,TRUE
"2233",2016-08-29,2018783.33333333,1771546.22429813,111199.623357847,0,0.84570082710468,5.11721004430956,0.0526720884555632,0.00248592131882721,0,1882751.86572486,"1_45_4",1,TRUE
"2234",2016-09-05,2170721.66666667,1772719.61153947,290860.960726811,0,1.05559166884386,4.63798720050036,0.0929837526999202,0.000539007780782626,0,2063586.35936791,"1_45_4",1,TRUE
"2235",2016-09-12,2247670,1773892.9987808,370430.792054977,0,0.566755056915802,6.08301690631551,0.00183536421091154,1.87293148212551e-05,0,2144330.44246184,"1_45_4",1,TRUE
"2236",2016-09-19,2192026.66666667,1775066.38602214,369627.378141665,0,0.296783644320631,3.45900976790796,5.55867790020639,2.12998322768172,0,2144705.20861834,"1_45_4",1,TRUE
"2237",2016-09-26,1895213.33333333,1776239.77326348,383106.7814626,0,0.153321813879653,5.87950707347279,0.23894276145975,0.0931622216454506,0,2159352.91965995,"1_45_4",1,TRUE
"2238",2016-10-03,2232910,1777413.16050481,461423.353152922,32537.8925833118,4.34494171607767,5.71673858224207,1.2678498712309,1.21223410415658,0,2271386.94800532,"1_45_4",1,TRUE
"2239",2016-10-10,2406035,1778586.54774615,562194.235605667,0,2.81167225698143,2.02556784543513,1.83763079406584,2.01722483850554,0,2340789.47544755,"1_45_4",1,TRUE
"2240",2016-10-17,2252445,1779759.93475652,625650.751715185,0,4.22510076950408,1.52477335434818,0.0438401132715645,3.71021855613228,0,2405420.1904045,"1_45_4",1,TRUE
"2241",2016-10-24,2663125,1780933.32176689,665403.157180311,0,2.7138267119382,5.44420868085942,1.02010708574255,4.52694924685107,0,2446350.18403892,"1_45_4",1,TRUE
"2242",2016-10-31,2974771.66666667,1782106.70877726,747877.27952486,0,4.50479551043182,1.85288359937168,0.0221691236339663,5.10633000803472,0,2529995.47448036,"1_45_4",1,TRUE
"2243",2016-11-07,2826128.33333333,1783280.09578763,884408.790834876,0,2.94448764290391,5.14000244100511,1.54156027654118,5.60111498685227,0,2667704.11378785,"1_45_4",1,TRUE
"2244",2016-11-14,3182900,1784453.48279799,982782.263692893,0,3.46678366267511,1.67554584433957,0.0355191618217645,4.568735177389,0,2767245.49307473,"1_45_4",1,TRUE
"2245",2016-11-21,2964696.66666667,1785626.86980836,937426.14689036,0,2.36140002056551,5.15987110489414,0.584606994364284,5.30705388899076,0,2723066.42963073,"1_45_4",1,TRUE
"2246",2016-11-28,2848525,1786800.25681873,759815.813955563,0,1.35978514768416,1.68667032457666,0.282124622180647,4.00301185129199,0,2546623.40236624,"1_45_4",1,TRUE
"2247",2016-12-05,2740160,1787973.31845543,587652.417567159,0,1.17798377357897,6.82787559534526,0.00567493532398153,1.09331998605113,0,2375634.84087688,"1_45_4",1,TRUE
"2248",2016-12-12,2380508.33333333,1789146.38009214,548754.746308322,0,0.636501672439043,2.90602011511477,0.000111055584696454,1.50793762545513,0,2337906.17697093,"1_45_4",1,TRUE
"2249",2016-12-19,2230915,1790319.44172884,629311.676876676,-222972.493484407,0.334484791826617,7.86417485147538,2.172115487695e-06,0.346655294967441,0,2196667.17043822,"1_45_4",1,TRUE
"2250",2016-12-26,3659425,1791492.50336554,694487.240768766,684011.130954081,3.46927503221975,4.12022787025404,4.24835485525837e-08,4.76808134426433,0,3170003.23267268,"1_45_4",1,TRUE
"2251",2017-01-02,2827008.33333333,1792665.56500224,634153.226888011,0,3.46254582138835,8.55660442854484,6.08461365887586,3.47192322880169,0,2426840.36757739,"1_45_4",1,TRUE
"2252",2017-01-09,2042143.33333333,1793838.62663894,468353.229547044,0,2.12372276211907,5.30121223002957,0.294980020089482,4.16104681552711,0,2262203.73714782,"1_45_4",1,TRUE
"2253",2017-01-16,2113358.33333333,1795011.50859075,305283.634791106,0,1.39982245846291,1.76761711373091,0.0451901210039631,4.7183707025234,0,2100303.07438225,"1_45_4",1,TRUE
"2254",2017-01-23,2179918.33333333,1796184.39054255,218129.727955024,0,0.765213064059361,0.392592608193884,1.37496583543672,5.21444959332208,0,2014321.86571868,"1_45_4",1,TRUE
"2255",2017-01-30,2370613.33333333,1797357.27249436,185506.210781176,0,1.6156656675845,0.0771693365490659,0.0310825658668253,3.59560684640169,0,1982868.80279995,"1_45_4",1,TRUE
"2256",2017-02-06,1814556.66666667,1798530.15444616,144259.76072769,0,0.893368485854438,0.0147788332876018,0.000609789806761912,0.191341030466402,0,1942791.01527199,"1_45_4",1,TRUE
"2257",2017-02-13,1951668.33333333,1799703.03639797,68263.5236091599,0,0.475661125933624,4.21618995709016,1.19273484355988e-05,5.43018032139658,0,1867976.68205046,"1_45_4",1,TRUE
"2258",2017-02-20,1918238.33333333,1800875.91834977,-22251.2674762232,0,0.247941416433955,1.21830930174832,1.20726033001557,0.396505082187036,0,1778627.72088968,"1_45_4",1,TRUE
"2259",2017-02-27,1472390,1802048.80030158,-109158.708221877,0,0.127778452822014,0.257237808177969,0.0267824183507237,7.96108954104514,0,1692898.46496792,"1_45_4",1,TRUE
"2260",2017-03-06,1477865,1803175.92294514,-200639.300041241,0,0.0654606663389008,0.0499976001300515,2.27818201714266,1.19461257818973,0,1602540.21115676,"1_45_4",1,TRUE
"2261",2017-03-13,1300166.66666667,1804303.0455887,-301257.180846062,0,0.178550890258538,0.00955397556239793,0.0573730298408164,0.0469181037297433,0,1503046.15713864,"1_45_4",1,TRUE
"2262",2017-03-20,1160205,1805430.16823227,-385873.254080597,0,0.0917013006802625,0.00181967357626883,4.14112465732536,0.00163763082944488,0,1419561.15043493,"1_45_4",1,TRUE
"2263",2017-03-27,1356871.66666667,1806557.29087583,-429351.989132438,0,0.0468948287487727,0.534370524388317,0.136357537062394,0.725310140146779,0,1377206.74467642,"1_45_4",1,TRUE
"2264",2017-04-03,1355833.33333333,1807684.41351939,-453817.010107103,0,0.0239285217216588,0.106298000276531,0.00270310052649694,0.0270988043137996,0,1353867.56344072,"1_45_4",1,TRUE
"2265",2017-04-10,1176266.66666667,1808811.53616296,-514876.244611179,17799.3105215198,0.0121959682615186,8.5816717977956,5.28828790465196e-05,0.000944043204774591,0,1311743.19693799,"1_45_4",1,TRUE
"2266",2017-04-17,1955281.66666667,1809938.65880652,-626654.974122378,734617.181910203,0.0753379952471246,5.35210569263667,1.0343204781118e-06,3.28046724956537e-05,0,1917906.29407187,"1_45_4",1,TRUE
"2267",2017-04-24,1029928.33333333,1811052.36616391,-721864.006335283,0,0.0384957879079467,7.79131177180029,2.02298632820652e-08,1.13983330049451e-06,0,1089196.18963735,"1_45_4",1,TRUE
"2268",2017-05-01,2263143.33333333,1812166.07352131,-716850.921583261,220130.82416688,0.778296562987652,4.01681523731726,3.9566781899984e-10,3.96046015113319e-08,0,1315450.77121677,"1_45_4",1,TRUE
"2269",2017-05-08,813771.666666667,1813279.7808787,-618752.862028731,0,0.411958821909386,7.73614761414791,7.73870888324021e-12,1.37609972757734e-09,0,1194535.06695641,"1_45_4",1,TRUE
"2270",2017-05-15,880871.666666667,1814393.48823609,-540940.418244541,0,0.214050787709338,3.94069449618718,1.51358317006032e-13,4.78138999254665e-11,0,1273457.22473683,"1_45_4",1,TRUE
"2271",2017-05-22,919185,1815507.19559348,-589870.632263424,-71667.523215782,0.110127184281646,2.66258735705893,2.96035688543557e-15,1.6590866865864,0,1153973.4719155,"1_45_4",1,TRUE
"2272",2017-05-29,826321.666666667,1816620.90295088,-744681.692931681,0,0.0563688004604705,0.645998670307451,0.475088848723806,0.0686386155848468,0,1071940.45611413,"1_45_4",1,TRUE
"2273",2017-06-05,833798.333333333,1817724.82854279,-872278.882830154,414376.211412345,0.148277146542849,1.52471384004771,0.0097460405154813,1.15016675003911,0,1359824.99002876,"1_45_4",1,TRUE
"2274",2017-06-12,746271.666666667,1818828.75413471,-866729.104189563,0,0.0760391115526853,0.331044817928925,0.000190801233502709,0.04495450595161,0,952100.102174383,"1_45_4",1,TRUE
"2275",2017-06-19,1036406.66666667,1819932.67972663,-754003.744291658,0,0.831499019158814,0.0647380840805801,3.73187495173668e-06,0.00226392759004789,0,1065929.83393973,"1_45_4",1,TRUE
"2276",2017-06-26,927931.666666667,1821036.60531854,-644002.792685749,0,0.441317741343797,5.07629217146219,0.166140037904825,7.86795208962138e-05,0,1177039.49646142,"1_45_4",1,TRUE
"2277",2017-07-03,1126943.33333333,1822140.53091046,-594821.988864666,0,0.32544351602672,1.64028427251117,1.16847059058019,3.96466367524887,0,1227325.64090785,"1_45_4",1,TRUE
"2278",2017-07-10,1184220,1823244.45650238,-555896.92414478,0,0.168368219569453,0.359980358431168,0.0258105500541469,0.223155624164681,0,1267348.30967235,"1_45_4",1,TRUE
"2279",2017-07-17,1315508.33333333,1824348.38209429,-452813.894984195,0,0.256763453806748,3.7916047976898,5.49147862604588,0.00792444951365576,0,1371544.03488143,"1_45_4",1,TRUE
"2280",2017-07-24,1279360,1825271.85513347,-298253.24224427,0,0.132382995247687,1.04127016385449,0.23268487011523,0.000275553343984956,0,1527020.01950279,"1_45_4",1,TRUE
"2281",2017-07-31,1455811.66666667,1826195.32817266,-183857.591189811,0,0.258735772974901,6.24712090299963,0.037541837332464,9.57461889694943e-06,0,1642344.28039093,"1_45_4",1,TRUE
"2282",2017-08-07,1553355,1827118.80121184,-162345.48549875,0,0.133412972935984,5.51233489109143,1.03685969243809,3.32679589730498e-07,0,1664779.99832098,"1_45_4",1,TRUE
"2283",2017-08-14,1374855,1828042.27425102,-171512.378508336,0,0.843605417067648,1.8947603546121,0.0225743927015751,1.15592705968392e-08,0,1656532.65668286,"1_45_4",1,TRUE
"2284",2017-08-21,1970110,1828965.7472902,-101336.067732717,0,0.448020806757648,0.42594884755033,1.48899575349811,0.15797362898161,0,1727632.20049652,"1_45_4",1,TRUE
"2285",2017-08-28,2336431.66666667,1829889.22032938,74592.3342032065,0,3.8652006079561,0.0839601570219938,0.0341009842882456,0.125448935779302,0,1904485.66324327,"1_45_4",1,TRUE
"2286",2017-09-04,2002065,1830343.15381591,264670.117363112,0,2.42852306653913,0.0160882567037226,0.000669204956253137,0.00441227137701656,0,2095015.72087182,"1_45_4",1,TRUE
"2287",2017-09-11,2027418.33333333,1830797.08730244,364275.075818979,0,3.03249810709623,4.83466561677704,0.170317073379876,0.0340194658875742,0,2195080.23462168,"1_45_4",1,TRUE
"2288",2017-09-18,1886570,1831251.02078897,371542.937055613,0,1.81382171794017,1.51198479751694,0.00338773401584379,0.00118593314770744,0,2202797.28822476,"1_45_4",1,TRUE
"2289",2017-09-25,2529721.66666667,1831704.9542755,376083.129001984,0,3.72929363155866,5.11454121549444,6.62813520879396e-05,0.67199736045489,0,2207797.59917597,"1_45_4",1,TRUE
"2290",2017-10-02,2357930,1832158.88776203,443665.836479511,32537.8925833118,5.40485085674966,3.77163878254027,1.29637892407497e-06,0.0249687861364178,0,2308371.81828457,"1_45_4",1,TRUE
"2291",2017-10-09,3003391.66666667,1832612.82124856,545862.183907179,0,4.92138498794766,7.87151283040627,3.53439766382585,2.95536710458474,0,2378494.28781832,"1_45_4",1,TRUE
"2292",2017-10-16,2283685,1833066.75473509,617636.530714096,0,3.3035283520018,4.13082895398433,0.105785350617945,2.94544480043109,0,2450713.77103664,"1_45_4",1,TRUE
"2293",2017-10-23,2584721.66666667,1833072.84622959,657017.236441071,0,3.45395909377531,2.92619878017985,0.00209069738043481,3.41641841073221,0,2490099.88133764,"1_45_4",1,TRUE
"2294",2017-10-30,2565400,1833078.93772409,728051.597804872,-104752.262492725,2.27420720853732,0.729814788592145,4.08994988601364e-05,3.98426156773713,0,2456385.2613607,"1_45_4",1,TRUE
"2295",2017-11-06,3407085,1833085.02921859,859155.008760522,0,2.0110689804087,7.57897986191464,4.88091581393339,2.63163597486177,0,2692257.14057974,"1_45_4",1,TRUE
"2296",2017-11-13,2803291.66666667,1833091.12071309,973668.329427373,0,1.1359528592484,3.73347044896519,0.183072209130722,5.56115568710498,0,2806770.06379167,"1_45_4",1,TRUE
"2297",2017-11-20,3303155,1833097.21220759,957646.622271531,0,2.3938109824873,4.65100429970004,0.0303008805625309,2.82830278536166,0,2790753.73789807,"1_45_4",1,TRUE
"2298",2017-11-27,3103743.33333333,1833103.30370209,795983.870843941,0,1.38093394847593,1.41985050981817,1.05810115010011,1.45318567970859,0,2629092.48661732,"1_45_4",1,TRUE
"2299",2017-12-04,2793875,1833109.39519659,610895.092706102,0,1.67587319358016,3.46862609050151,0.0230903891173339,0.650674694395075,0,2444010.30616706,"1_45_4",1,TRUE
"2300",2017-12-11,2260396.66666667,1832533.36473003,544342.67293823,0,0.92964416494922,0.917932870740675,0.000452640423226447,1.38076108911894,0,2376879.26645903,"1_45_4",1,TRUE
"2301",2017-12-18,2399176.66666667,1831957.33426347,611542.372658114,0,2.53143608845054,3.44796697663623,8.85340620305277e-06,0.331078071192346,0,2443506.01741158,"1_45_4",1,TRUE
"2302",2017-12-25,3827520,1831381.30379691,690348.829513878,321501.154090698,4.31548671703104,0.910348207659727,2.44819462694462,4.76124640386562,0,2843243.72267745,"1_45_4",1,TRUE
"2303",2018-01-01,3109461.66666667,1830805.27333035,655032.502293144,134960.019153568,2.78748798504271,0.187039621618562,0.703494820480366,3.47008569145227,0,2620804.94288518,"1_45_4",1,TRUE
"2304",2018-01-08,2228128.33333333,1830229.24286379,501112.186073756,0,1.64404121114377,0.10026259289841,0.0147787146230367,4.16063942671812,0,2331347.34865949,"1_45_4",1,TRUE
"2305",2018-01-15,2202593.33333333,1829653.21239723,329705.01220659,0,2.19739964186197,0.0192376600539011,2.69846728902483,0.241589540486393,0,2159363.38129795,"1_45_4",1,TRUE
"2306",2018-01-22,1918293.33333333,1828908.74734759,228000.061781741,0,1.25392822732933,1.74214149678166,4.77353853657947,0.00859468338753657,0,2056916.58733227,"1_45_4",1,TRUE
"2307",2018-01-29,1862458.33333333,1828164.28229794,190297.882041543,0,1.46390114507461,0.386005192394246,0.175501507494321,0.000298878437785119,0,2018464.1900462,"1_45_4",1,TRUE
"2308",2018-02-05,1975951.66666667,1827419.81724829,154218.482427855,0,0.802953937447929,0.0758327166630763,0.277626870963771,0.0157760109254851,0,1981639.47186568,"1_45_4",1,TRUE
"2309",2018-02-12,1827318.33333333,1826675.35219864,83767.5065906714,0,0.666202377717375,1.69375469646679,0.00558193154763445,0.000548988565838632,0,1910445.22487731,"1_45_4",1,TRUE
"2310",2018-02-19,1656268.33333333,1825930.887149,-6208.78837357713,0,0.350620372613401,0.373580184582265,0.383515939334114,1.90761431575281e-05,0,1819723.20651099,"1_45_4",1,TRUE
"2311",2018-02-26,1703790,1825186.42209935,-93756.4824140236,0,0.449233363422519,1.93704306130304,1.38018740093064,6.6282004202835e-07,0,1731433.70614981,"1_45_4",1,TRUE
"2312",2018-03-05,1488115,1824441.9570497,-183393.4048548,0,0.233855122619333,0.437222266846945,0.0312190775787775,2.3030317168469e-08,0,1641049.25449139,"1_45_4",1,TRUE
"2313",2018-03-12,1727330,1823621.35204429,-283418.960434828,0,1.57224353888868,3.23721267656546,4.28798194206886,8.00210377619374e-10,0,1540211.48904762,"1_45_4",1,TRUE
"2314",2018-03-19,1208246.66666667,1822800.74703889,-373491.139888513,0,0.867350416971904,0.834937924922661,0.144700812474829,2.78040741858481e-11,0,1449311.45413953,"1_45_4",1,TRUE
"2315",2018-03-26,1388960,1821980.14203348,-424376.593012298,17799.3105215198,1.02320275385784,3.07793704198642,0.107219660543702,9.66079124810132e-13,0,1415407.06790216,"1_45_4",1,TRUE
"2316",2018-04-02,2408331.66666667,1821159.53702807,-448303.66400984,734617.181910203,0.548445506690117,0.780221559718489,0.00211934563923246,3.3567342294984e-14,0,2107474.38571485,"1_45_4",1,TRUE
"2317",2018-04-09,1131721.66666667,1820338.93202267,-499557.208119635,0,0.286930485348016,0.458541191597419,4.14600500696766e-05,1.16632938215073e-15,0,1320782.46941617,"1_45_4",1,TRUE
"2318",2018-04-16,950015,1819518.32701726,-605110.887969803,0,0.14815883463162,0.0906322571728795,8.10903860704401e-07,0.438876994861156,0,1214408.11671636,"1_45_4",1,TRUE
"2319",2018-04-23,801298.333333333,1818697.7187426,-710475.815160146,0,0.0759779946127603,5.0819723003894,1.58601460811847e-08,0.0159237759483931,0,1108227.07745654,"1_45_4",1,TRUE
"2320",2018-04-30,779838.333333334,1817877.11046794,-726488.776185252,220130.82416688,0.0388240355314011,1.64340294087694,3.10202264779323e-10,7.52945865480056,0,1311528.3701352,"1_45_4",1,TRUE
"2321",2018-05-07,889546.666666667,1817056.50219329,-638843.7039053,-71667.523215782,0.0198024605657236,2.53801181053605,6.06712223424427e-12,0.957551079099068,0,1106548.79043755,"1_45_4",1,TRUE
"2322",2018-05-14,862850,1816235.89391863,-547379.239345474,0,0.0100909373652275,0.607956428558922,0.417960690556511,7.78943598117204,0,1268865.48001719,"1_45_4",1,TRUE
"2323",2018-05-21,2601601.66666667,1815415.28564397,-570738.886183501,414376.211412345,0.0100605639950642,0.903447949274798,0.00852402900061982,1.09080168720619,0,1659054.62370704,"1_45_4",1,TRUE
"2324",2018-05-28,905008.333333334,1814594.67736931,-714617.763099052,0,0.00512420894126693,0.185510005839735,0.151828583634503,0.293997291952317,0,1099977.55073035,"1_45_4",1,TRUE
"2325",2018-06-04,910551.666666667,1813774.06909465,-857698.538856317,0,0.00260931222299771,0.0358437472923079,0.00301442711193072,0.0105135731894831,0,956075.582219394,"1_45_4",1,TRUE
"2326",2018-06-11,923853.333333333,1812953.38774145,-878132.12772778,0,0.0696913062709691,0.00684146216966651,0.262640340268498,0.000365675243424639,0,934821.599552453,"1_45_4",1,TRUE
"2327",2018-06-18,982420,1812132.70638825,-777180.852066943,0,0.0356005690443139,0.333125235703509,0.00527265010998037,1.2706184230664e-05,0,1034952.22833246,"1_45_4",1,TRUE
"2328",2018-06-25,1056811.66666667,1811312.02503504,-659337.561305121,0,0.0181554313023496,0.0651562017827235,1.18736442787928,1.48750205650871,0,1151977.22190804,"1_45_4",1,TRUE
"2329",2018-07-02,932326.666666667,1810491.34368184,-600305.861909062,0,0.198613503127716,5.29802545722547,0.0262828858721284,0.0603498110152244,0,1210191.06504444,"1_45_4",1,TRUE
"2330",2018-07-09,1126221.66666667,1809670.66232864,-566116.718310994,0,0.102106639449348,1.7657562800743,1.53466866187681,5.21409391307724,0,1243562.56064314,"1_45_4",1,TRUE
"2331",2018-07-16,1140006.66666667,1808849.98097544,-476872.142756284,0,0.18420139470879,2.57273920014246,0.0353322477295061,0.364739175137557,0,1331980.99523117,"1_45_4",1,TRUE
"2332",2018-07-23,1479303.33333333,1808029.29962223,-325816.122009245,0,0.266154204944536,0.618463852090923,0.271747039029873,0.0131356735097197,0,1482214.34711376,"1_45_4",1,TRUE
"2333",2018-07-30,1647193.33333333,1807208.43808015,-197560.240481811,0,0.137288810394157,0.123907836468767,0.00546047641979526,0.000456990958241458,0,1609648.46471246,"1_45_4",1,TRUE
"2334",2018-08-06,2009478.33333333,1806387.57653807,-160760.190184058,0,0.297902797038759,3.16025207719487,0.520534745700108,1.587928796102e-05,0,1645631.36505951,"1_45_4",1,TRUE
"2335",2018-08-13,1523443.33333333,1805566.71499599,-172954.42894139,0,0.153908561831414,0.808262649816313,0.0107284624149858,2.05558598538623,0,1632615.31454026,"1_45_4",1,TRUE
"2336",2018-08-20,1420118.33333333,1804745.85345391,-122656.730790961,0,1.75882767394085,3.88734963208316,0.000210054661233307,0.0891027305196288,0,1682094.85815304,"1_45_4",1,TRUE
"2337",2018-08-27,1673551.66666667,1803924.99191183,38474.0044838081,0,0.980009592016901,1.07964163577308,4.10845985712163e-06,2.31071103051989,0,1842403.366762,"1_45_4",1,TRUE
"2338",2018-09-03,2061091.66666667,1803104.13036975,235275.319170639,0,0.85163947657597,2.66613776826703,0.00187858875401876,0.103336210465206,0,2038383.07253243,"1_45_4",1,TRUE
"2339",2018-09-10,2144110,1802283.26858392,354895.349203997,0,0.452473691568256,0.647097220961736,0.00140596448019387,0.00362669004388248,0,2157179.72239148,"1_45_4",1,TRUE
"2340",2018-09-17,2058653.33333333,1801462.40679808,373452.884039728,0,0.235580243194797,1.66510737328137,0.995550983408781,1.26124040067405,0,2174919.44831681,"1_45_4",1,TRUE
"2341",2018-09-24,2208345,1800641.54501225,371367.64144539,0,0.135424064207169,1.38377263365635,0.021577743229014,0.049897626747195,0,2172010.77712971,"1_45_4",1,TRUE
"2342",2018-10-01,2603008.33333333,1799820.68322642,427124.316235225,32537.8925833118,4.63902385648157,1.17175856874471,0.0612309351118656,0.101658654620358,0,2259488.86571697,"1_45_4",1,TRUE
"2343",2018-10-08,2313193.33333333,1798999.82144059,528355.584762224,0,3.05809686038019,0.24637866764341,0.0670461147139519,0.51683416180282,0,2327359.29455862,"1_45_4",1,TRUE
"2344",2018-10-15,2813106.66666667,1798178.95965476,608373.58962911,0,3.29809312032393,2.14180949532933,0.0135838276658899,0.921778387949441,0,2406558.9245487,"1_45_4",1,TRUE
"2345",2018-10-22,2665110,1797358.09786892,649745.467361036,0,2.00337116640274,0.493138304180437,0.000266034970623487,0.0351560846052237,0,2447106.09716155,"1_45_4",1,TRUE
"2346",2018-10-29,2947875,1796537.2359426,710470.660985071,0,1.9705063137641,0.0977548938518069,0.0252637189702255,5.07892883540599,0,2507015.06938144,"1_45_4",1,TRUE
"2347",2018-11-05,2768941.66666667,1795716.37401629,833498.304971593,0,1.11058728204856,4.76022706111946,0.0178282710498906,0.346190746275202,0,2629220.91382124,"1_45_4",1,TRUE
"2348",2018-11-12,2666240,1794895.51208997,960096.964283768,0,2.44712745445243,1.47410510656338,0.000349306607799391,5.79673501733755,0,2755002.19469062,"1_45_4",1,TRUE
"2349",2018-11-19,2559550,1794074.65016365,972803.585797383,0,1.41589041703061,2.00102810624005,6.83218244988751e-06,0.457270868385677,0,2766882.11015725,"1_45_4",1,TRUE
"2350",2018-11-26,2653766.66666667,1793253.78823733,831341.653586875,0,2.52883778314877,0.45445713387145,2.47709199271663,4.64346213033089,0,2624605.54567324,"1_45_4",1,TRUE
"2351",2018-12-03,2144703.33333333,1792432.92631101,638300.837959835,0,1.46986851409993,1.87242623293887,0.0639891325202587,0.292397707474135,0,2430737.46295243,"1_45_4",1,TRUE
"2352",2018-12-10,2451681.66666667,1791612.06409437,544609.359123378,0,0.806481606223516,0.420030843921334,0.440704258558831,0.0104547094378325,0,2336223.10088917,"1_45_4",1,TRUE
"2353",2018-12-17,2469486.66666667,1790791.20187774,594147.663828194,0,0.427492395206042,0.467909000402474,0.00900881576712288,0.000363625820252114,0,2384939.77047977,"1_45_4",1,TRUE
"2354",2018-12-24,3208150,1789970.3396611,682199.781087184,321501.154090698,4.90013284080625,0.0925567481217112,0.573255821330801,5.74502609957882,0,2793682.58581049,"1_45_4",1,TRUE
